time,step,latitude,longitude,valid_time,d2m_kelvin,d2m_celsius,t2m_kelvin,t2m_celsius,sf,ro,e,u10,v10,tp_mm
2024-10-29,11.0,26.0,92.19999999999986,2024-10-29 11:00,294.63232421875,21.482324218750023,298.538818359375,25.388818359375023,0.0,0.000870242714881897,-0.0025584008544683456,0.237335205078125,-0.9303131103515625,0.36440789699554443
2024-10-03,6.0,26.1,90.69999999999995,2024-10-03 06:00,298.4755859375,25.325585937500023,300.798095703125,27.648095703125023,0.0,0.0013196766376495361,-0.0008299732580780983,-2.4810333251953125,-1.0572967529296875,2.339467406272888
2024-10-06,4.0,25.29999999999999,90.79999999999994,2024-10-06 04:00,296.049560546875,22.899560546875023,297.789794921875,24.639794921875023,0.0,0.006736598908901215,-0.0008205163758248091,-1.2900123596191406,1.21356201171875,0.8106231689453125
2024-10-22,11.0,25.39999999999999,89.89999999999999,2024-10-22 11:00,296.740234375,23.590234375000023,303.279052734375,30.129052734375023,0.0,0.0019317567348480225,-0.0033333124592900276,0.6747283935546875,-1.4848194122314453,0.000852346317969932
2024-10-04,4.0,25.799999999999997,90.69999999999995,2024-10-04 04:00,295.3917236328125,22.241723632812523,296.4609375,23.310937500000023,0.0,0.016528218984603882,-0.00022942968644201756,-2.3383636474609375,-0.8292083740234375,25.21338313817978
2024-10-23,11.0,25.599999999999994,90.59999999999995,2024-10-23 11:00,296.21337890625,23.063378906250023,298.477783203125,25.327783203125023,0.0,0.0013410300016403198,-0.002452532760798931,-0.350799560546875,0.10174560546875,6.663396954536438
2024-10-10,11.0,25.29999999999999,92.69999999999983,2024-10-10 11:00,292.18701171875,19.037011718750023,294.998291015625,21.848291015625023,0.0,0.0019545778632164,-0.0030614109709858894,0.89971923828125,1.492767333984375,2.535977866500616
2024-10-01,6.0,25.39999999999999,92.69999999999983,2024-10-01 06:00,295.799560546875,22.649560546875023,298.986572265625,25.836572265625023,0.0,0.0003117024898529053,-0.0013499585911631584,-0.1956787109375,0.2157001495361328,1.696459949016571
2024-10-07,4.0,25.0,90.09999999999998,2024-10-07 04:00,298.353759765625,25.203759765625023,301.276611328125,28.126611328125023,0.0,0.0026056617498397827,-0.000734059838578105,-0.9834442138671875,-0.1074066162109375,0.8588060736656189
2024-10-31,11.0,26.0,90.29999999999997,2024-10-31 11:00,296.947021484375,23.797021484375023,301.198974609375,28.048974609375023,0.0,0.0012389719486236572,-0.002689344808459282,0.916168212890625,-0.0315399169921875,0.6086826324462891
2024-10-31,11.0,25.29999999999999,90.49999999999996,2024-10-31 11:00,297.005615234375,23.855615234375023,300.062255859375,26.912255859375023,0.0,0.000839531421661377,-0.002998504787683487,-0.788909912109375,0.8971710205078125,1.9481182098388672
2024-10-13,4.0,25.0,90.39999999999996,2024-10-13 04:00,298.2978515625,25.147851562500023,301.449462890625,28.299462890625023,0.0,0.0012880265712738037,-0.0006833930965512991,-0.731781005859375,-0.0816497802734375,0.6432905793190002
2024-10-12,6.0,25.29999999999999,92.49999999999984,2024-10-12 06:00,292.56884765625,19.418847656250023,296.626708984375,23.476708984375023,0.0,0.0012430697679519653,-0.0015396936796605587,1.914764404296875,2.19049072265625,1.464053988456726
2024-10-06,4.0,25.9,91.09999999999992,2024-10-06 04:00,297.561279296875,24.411279296875023,298.569091796875,25.419091796875023,0.0,0.020435087382793427,-0.0002690250985324383,-0.5878639221191406,-0.88702392578125,4.072502255439758
2024-10-26,11.0,25.599999999999994,91.09999999999992,2024-10-26 11:00,291.083740234375,17.933740234375023,294.70166015625,21.551660156250023,0.0,0.0009923875331878662,-0.0015196725726127625,0.039825439453125,-0.59942626953125,0.4684925079345703
2024-10-26,11.0,26.0,91.5999999999999,2024-10-26 11:00,295.048583984375,21.898583984375023,298.74853515625,25.598535156250023,0.0,0.000937238335609436,-0.001339147798717022,-0.189666748046875,-1.25469970703125,0.2457946538925171
2024-10-11,4.0,25.19999999999999,92.49999999999984,2024-10-11 04:00,294.8271484375,21.677148437500023,295.789794921875,22.639794921875023,0.0,0.0007889233529567719,-0.0005756854079663754,1.0118560791015625,1.6686248779296875,1.9770711660385132
2024-10-31,4.0,26.0,91.09999999999992,2024-10-31 04:00,296.212646484375,23.062646484375023,299.676513671875,26.526513671875023,0.0,0.00028011947870254517,-0.000483514741063118,0.879486083984375,0.0946044921875,0.3573596477508545
2024-10-29,4.0,25.29999999999999,91.89999999999988,2024-10-29 04:00,292.493408203125,19.343408203125023,297.63330078125,24.483300781250023,0.0,0.00033048540353775024,-0.000617458950728178,0.5009613037109375,0.88482666015625,0.02438575029373169
2024-10-21,6.0,25.599999999999994,92.69999999999983,2024-10-21 06:00,293.3837890625,20.233789062500023,299.516845703125,26.366845703125023,0.0,0.0008419901132583618,-0.001633407548069954,-1.1944427490234375,-0.8990936279296875,0.27351081371307373
2024-10-12,6.0,25.699999999999996,90.09999999999998,2024-10-12 06:00,298.69189453125,25.541894531250023,302.663818359375,29.513818359375023,0.0,0.0015191510319709778,-0.0015314207412302494,1.293670654296875,0.90045166015625,0.8104667067527771
2024-10-13,4.0,25.499999999999993,90.49999999999996,2024-10-13 04:00,295.0283203125,21.878320312500023,297.904541015625,24.754541015625023,0.0,0.0009764842689037323,-0.0005050529725849628,-0.371429443359375,0.1371002197265625,0.3306642174720764
2024-10-01,11.0,25.39999999999999,91.79999999999988,2024-10-01 11:00,292.9127197265625,19.762719726562523,294.193115234375,21.043115234375023,0.0,0.003114253282546997,-0.0018900278955698013,0.1209564208984375,0.6142730712890625,4.273436963558197
2024-10-25,4.0,25.699999999999996,90.09999999999998,2024-10-25 04:00,293.97314453125,20.823144531250023,294.900390625,21.750390625000023,0.0,0.0006936937570571899,-0.00024074362590909004,-2.5557861328125,-1.8383941650390625,6.405241787433624
2024-10-17,6.0,25.0,92.39999999999985,2024-10-17 06:00,293.074951171875,19.924951171875023,302.259521484375,29.109521484375023,0.0,0.0006644949316978455,-0.001878323033452034,0.7270355224609375,0.5938501358032227,0.0
2024-10-04,4.0,25.499999999999993,91.89999999999988,2024-10-04 04:00,290.7999267578125,17.649926757812523,291.755859375,18.605859375000023,0.0,0.015079349279403687,-0.0003447935450822115,-0.6049652099609375,1.8827056884765625,3.105469048023224
2024-10-05,11.0,25.39999999999999,90.79999999999994,2024-10-05 11:00,295.6273193359375,22.477319335937523,295.62841796875,22.478417968750023,0.0,0.010669007897377014,-0.0007437113672494888,-1.16436767578125,0.9766225814819336,27.219250798225403
2024-10-24,4.0,26.1,91.3999999999999,2024-10-24 04:00,295.8621826171875,22.712182617187523,297.484375,24.334375000000023,0.0,0.0004410967230796814,-0.00026111118495464325,-1.351806640625,-1.2161588668823242,0.9927526116371155
2024-10-04,11.0,25.0,92.09999999999987,2024-10-04 11:00,296.5721435546875,23.422143554687523,299.652099609375,26.502099609375023,0.0,0.0021420270204544067,-0.002700802870094776,-1.015960693359375,-0.446044921875,1.8130391836166382
2024-10-31,11.0,26.0,92.19999999999986,2024-10-31 11:00,294.396240234375,21.246240234375023,297.982177734375,24.832177734375023,0.0,0.0008046627044677734,-0.002043340355157852,0.048004150390625,-0.2737274169921875,0.28201937675476074
2024-10-05,6.0,26.1,90.89999999999993,2024-10-05 06:00,297.2000732421875,24.050073242187523,297.971435546875,24.821435546875023,0.0,0.005761943757534027,-0.0003916574642062187,-1.887054443359375,-0.47977161407470703,4.89450991153717
2024-10-11,6.0,25.599999999999994,92.59999999999984,2024-10-11 06:00,294.03369140625,20.883691406250023,299.580078125,26.430078125000023,0.0,0.0018681138753890991,-0.0016742236912250519,1.3470916748046875,1.430267333984375,0.3599599003791809
2024-10-01,4.0,25.19999999999999,89.89999999999999,2024-10-01 04:00,298.07470703125,24.924707031250023,300.188720703125,27.038720703125023,0.0,0.0008436478674411774,-0.00041462178342044353,-0.6112518310546875,2.101494789123535,0.2595260739326477
2024-10-01,6.0,25.19999999999999,91.89999999999988,2024-10-01 06:00,297.846435546875,24.696435546875023,298.998291015625,25.848291015625023,0.0,0.0012612305581569672,-0.0007755914703011513,-0.3411865234375,1.1571063995361328,6.639257073402405
2024-10-03,4.0,25.0,91.99999999999987,2024-10-03 04:00,298.085205078125,24.935205078125023,299.701171875,26.551171875000023,0.0,0.0008727535605430603,-0.000308905728161335,-1.41680908203125,-0.157318115234375,2.1393969655036926
2024-10-25,4.0,25.499999999999993,91.19999999999992,2024-10-25 04:00,290.71923828125,17.569238281250023,295.01171875,21.861718750000023,0.0,0.00034502893686294556,-0.0005012215115129948,-0.8126220703125,1.0229339599609375,0.17661601305007935
2024-10-02,4.0,26.0,92.49999999999984,2024-10-02 04:00,298.3177490234375,25.167749023437523,300.185791015625,27.035791015625023,0.0,0.00028705596923828125,-0.0005534407682716846,-0.78497314453125,-0.2795867919921875,0.42854994535446167
2024-10-21,11.0,26.1,91.19999999999992,2024-10-21 11:00,295.790771484375,22.640771484375023,301.293212890625,28.143212890625023,0.0,0.00130443274974823,-0.003520643338561058,-1.1070709228515625,-0.9700775146484375,0.036269426345825195
2024-10-12,11.0,25.19999999999999,90.19999999999997,2024-10-12 11:00,298.02734375,24.877343750000023,302.385009765625,29.235009765625023,0.0,0.0038128122687339783,-0.0031875846907496452,-0.089874267578125,0.5810089111328125,1.3270080089569092
2024-10-18,6.0,25.39999999999999,92.29999999999986,2024-10-18 06:00,289.826416015625,16.676416015625023,294.7587890625,21.608789062500023,0.0,0.000813119113445282,-0.001493371557444334,0.6071014404296875,1.4467525482177734,1.226864755153656
2024-10-25,11.0,25.599999999999994,91.09999999999992,2024-10-25 11:00,291.603515625,18.453515625000023,294.186279296875,21.036279296875023,0.0,0.001017645001411438,-0.0022853147238492966,-0.374298095703125,-0.4362030029296875,0.9520575404167175
2024-10-08,6.0,25.19999999999999,92.09999999999987,2024-10-08 06:00,296.941650390625,23.791650390625023,299.4384765625,26.288476562500023,0.0,0.0020211562514305115,-0.0010443469509482384,0.9115142822265625,0.858734130859375,1.1079907417297363
2024-10-07,6.0,25.799999999999997,91.3999999999999,2024-10-07 06:00,294.838134765625,21.688134765625023,298.127685546875,24.977685546875023,0.0,0.003498479723930359,-0.001501406542956829,0.1993560791015625,-1.0342559814453125,3.846973180770874
2024-10-11,6.0,25.499999999999993,92.59999999999984,2024-10-11 06:00,293.70751953125,20.557519531250023,298.330078125,25.180078125000023,0.0,0.0012687668204307556,-0.001560309436172247,1.9955291748046875,2.486907958984375,0.46716630458831787
2024-10-29,4.0,25.0,90.39999999999996,2024-10-29 04:00,296.044189453125,22.894189453125023,302.00048828125,28.850488281250023,0.0,0.0005050152540206909,-0.0006531819235533476,0.3105316162109375,0.12506103515625,0.024110078811645508
2024-10-07,6.0,25.099999999999987,92.69999999999983,2024-10-07 06:00,295.681884765625,22.531884765625023,299.895263671875,26.745263671875023,0.0,0.000831112265586853,-0.001493826974183321,0.5636138916015625,1.0702362060546875,0.25135278701782227
2024-10-02,6.0,25.9,90.59999999999995,2024-10-02 06:00,298.787353515625,25.637353515625023,301.0322265625,27.882226562500023,0.0,0.0013543665409088135,-0.001257326453924179,-1.0662384033203125,-1.5106048583984375,1.8081814050674438
2024-10-03,4.0,26.0,92.09999999999987,2024-10-03 04:00,297.575439453125,24.425439453125023,298.935546875,25.785546875000023,0.0,0.00044477730989456177,-0.0005453620105981827,-2.58673095703125,-0.954193115234375,1.3461485505104065
2024-10-25,4.0,26.0,91.99999999999987,2024-10-25 04:00,292.97119140625,19.821191406250023,295.25,22.100000000000023,0.0,0.0003709942102432251,-0.00043230224400758743,-2.4063720703125,-0.9311676025390625,1.0247677564620972
2024-10-31,11.0,25.799999999999997,91.3999999999999,2024-10-31 11:00,294.525146484375,21.375146484375023,297.034912109375,23.884912109375023,0.0,0.0009816884994506836,-0.0028733834624290466,0.054840087890625,-0.7463836669921875,2.8221309185028076
2024-10-21,4.0,25.9,92.69999999999983,2024-10-21 04:00,294.745361328125,21.595361328125023,299.8798828125,26.729882812500023,0.0,0.0006118714809417725,-0.0006785271689295769,-0.6023101806640625,0.0604705810546875,0.0009834766387939453
2024-10-07,4.0,25.599999999999994,92.19999999999986,2024-10-07 04:00,292.488525390625,19.338525390625023,297.374267578125,24.224267578125023,0.0,0.0017308518290519714,-0.000723033444955945,0.8876495361328125,-0.2148284912109375,0.15456229448318481
2024-10-28,6.0,25.29999999999999,90.89999999999993,2024-10-28 06:00,294.56982421875,21.419824218750023,301.5927734375,28.442773437500023,0.0,0.0003945976495742798,-0.0017532329075038433,1.118621826171875,-0.09704780578613281,0.014439225196838379
2024-10-03,6.0,25.0,90.79999999999994,2024-10-03 06:00,298.5693359375,25.419335937500023,299.735595703125,26.585595703125023,0.0,0.006529495120048523,-0.0003194008022546768,-1.4868927001953125,-0.2799530029296875,13.246260583400726
2024-10-28,4.0,26.0,89.89999999999999,2024-10-28 04:00,296.791748046875,23.641748046875023,301.439453125,28.289453125000023,0.0,0.000429496169090271,-0.0005783145315945148,-0.7272796630859375,-0.8761367797851562,0.003643333911895752
2024-10-20,6.0,25.099999999999987,92.8,2024-10-20 06:00,291.521240234375,18.371240234375023,300.1904296875,27.040429687500023,0.0,0.0005621835589408875,-0.0020603127777576447,-0.4517669677734375,-0.5293025970458984,0.004984438419342041
2024-10-29,4.0,25.499999999999993,91.69999999999989,2024-10-29 04:00,288.407470703125,15.257470703125023,293.48876953125,20.338769531250023,0.0,0.0003117173910140991,-0.0006189465057104826,0.7939300537109375,0.20709228515625,0.021807849407196045
2024-10-08,4.0,25.39999999999999,90.39999999999996,2024-10-08 04:00,296.1810302734375,23.031030273437523,299.36962890625,26.219628906250023,0.0,0.0012337267398834229,-0.0006982015911489725,0.2155303955078125,0.9824981689453125,0.1331418752670288
2024-10-08,11.0,25.099999999999987,91.99999999999987,2024-10-08 11:00,297.56689453125,24.416894531250023,299.048095703125,25.898095703125023,0.0,0.0034882277250289917,-0.0026103518903255463,-0.1865692138671875,0.5175285339355469,3.7538856267929077
2024-10-03,6.0,25.9,90.99999999999993,2024-10-03 06:00,298.8369140625,25.686914062500023,300.255126953125,27.105126953125023,0.0,0.0017206892371177673,-0.0006848550401628017,-1.2398223876953125,-1.2526092529296875,5.958430469036102
2024-10-13,6.0,25.099999999999987,92.8,2024-10-13 06:00,291.975341796875,18.825341796875023,300.107177734375,26.957177734375023,0.0,0.0006393641233444214,-0.001840881071984768,0.8046722412109375,0.7272491455078125,0.08111447095870972
2024-10-12,6.0,25.799999999999997,91.79999999999988,2024-10-12 06:00,292.79345703125,19.643457031250023,298.607177734375,25.457177734375023,0.0,0.0013807937502861023,-0.0015485663898289204,1.921600341796875,-1.17572021484375,0.323563814163208
2024-10-20,6.0,25.19999999999999,89.89999999999999,2024-10-20 06:00,295.720458984375,22.570458984375023,302.4384765625,29.288476562500023,0.0,0.0012071207165718079,-0.0016542868688702583,0.7562408447265625,-1.7246150970458984,0.1813843846321106
2024-10-24,4.0,25.0,91.09999999999992,2024-10-24 04:00,295.5008544921875,22.350854492187523,297.07421875,23.924218750000023,0.0,0.002418138086795807,-0.0001534000039100647,-0.844970703125,-1.4954557418823242,9.615741670131683
2024-10-14,11.0,25.19999999999999,91.4999999999999,2024-10-14 11:00,295.97705078125,22.827050781250023,299.820068359375,26.670068359375023,0.0,0.0023639649152755737,-0.0028761932626366615,0.2759857177734375,0.7658538818359375,0.15472769155167043
2024-10-13,4.0,25.9,92.59999999999984,2024-10-13 04:00,296.3427734375,23.192773437500023,298.822509765625,25.672509765625023,0.0,0.0009227842092514038,-0.0006132277194410563,-0.737640380859375,-0.7574310302734375,0.045105814933776855
2024-10-25,6.0,26.1,90.59999999999995,2024-10-25 06:00,293.8839111328125,20.733911132812523,295.401123046875,22.251123046875023,0.0,0.0007150396704673767,-0.0005560228601098061,-2.7455596923828125,-1.194915771484375,5.537800490856171
2024-10-04,4.0,25.9,90.39999999999996,2024-10-04 04:00,295.5616455078125,22.411645507812523,296.595703125,23.445703125000023,0.0,0.019821718335151672,-0.00025612139143049717,-2.7573089599609375,-1.5801849365234375,42.25130379199982
2024-10-18,11.0,25.29999999999999,90.89999999999993,2024-10-18 11:00,294.556396484375,21.406396484375023,296.7177734375,23.567773437500023,0.0,0.0012002736330032349,-0.0025750789791345596,-0.065093994140625,0.63702392578125,0.5731135606765747
2024-10-09,11.0,25.39999999999999,91.69999999999989,2024-10-09 11:00,290.36572265625,17.215722656250023,292.35693359375,19.206933593750023,0.0,0.003893837332725525,-0.0026501533575356007,0.619384765625,0.8097381591796875,3.7270188331604004
2024-10-17,4.0,25.39999999999999,91.99999999999987,2024-10-17 04:00,288.98779296875,15.837792968750023,294.779296875,21.629296875000023,0.0,0.000579439103603363,-0.0007789791561663151,0.8503265380859375,0.7359580993652344,0.008948147296905518
2024-10-23,11.0,25.599999999999994,90.89999999999993,2024-10-23 11:00,294.80126953125,21.651269531250023,296.542236328125,23.392236328125023,0.0,0.001606270670890808,-0.0022754929959774017,-0.245330810546875,0.06317138671875,11.014312505722046
2024-10-13,11.0,25.799999999999997,90.79999999999994,2024-10-13 11:00,294.56103515625,21.411035156250023,297.47216796875,24.322167968750023,0.0,0.003078147768974304,-0.0026671970263123512,0.07977294921875,0.1053009033203125,5.252139177173376
2024-10-24,6.0,25.499999999999993,89.89999999999999,2024-10-24 06:00,295.5899658203125,22.439965820312523,297.536865234375,24.386865234375023,0.0,0.001009725034236908,-0.00046881427988409996,-1.3018341064453125,-0.9633331298828125,8.459709584712982
2024-10-10,6.0,25.499999999999993,92.09999999999987,2024-10-10 06:00,293.018798828125,19.868798828125023,294.75146484375,21.601464843750023,0.0,0.0015895962715148926,-0.0014070486649870872,1.12371826171875,1.5525665283203125,1.1922791600227356
2024-10-04,6.0,25.39999999999999,89.89999999999999,2024-10-04 06:00,297.0023193359375,23.852319335937523,297.9140625,24.764062500000023,0.0,0.03021147847175598,-0.0004790318198502064,-1.5450286865234375,-0.9556732177734375,39.39828276634216
2024-10-15,4.0,25.599999999999994,90.59999999999995,2024-10-15 04:00,294.59814453125,21.448144531250023,299.851318359375,26.701318359375023,0.0,0.00077013298869133,-0.0005905479192733765,-0.1063079833984375,0.064117431640625,0.030294060707092285
2024-10-28,6.0,25.9,90.49999999999996,2024-10-28 06:00,295.45849609375,22.308496093750023,301.9345703125,28.784570312500023,0.0,0.0005954504013061523,-0.0016242875717580318,0.334442138671875,-1.0218524932861328,0.0
2024-10-19,11.0,25.9,92.19999999999986,2024-10-19 11:00,292.25,19.100000000000023,295.368896484375,22.218896484375023,0.0,0.0014758110046386719,-0.002971384674310684,-0.2676849365234375,-0.956634521484375,3.997569903731346
2024-10-16,11.0,25.599999999999994,91.29999999999991,2024-10-16 11:00,290.244140625,17.094140625000023,293.301513671875,20.151513671875023,0.0,0.0014977455139160156,-0.0028492258861660957,0.69622802734375,-0.2826423645019531,1.542182289995253
2024-10-27,4.0,25.29999999999999,90.39999999999996,2024-10-27 04:00,294.818359375,21.668359375000023,300.7076416015625,27.557641601562523,0.0,0.00037044286727905273,-0.0005071575287729502,0.5436248779296875,-0.1153411865234375,0.0
2024-10-14,4.0,26.0,90.39999999999996,2024-10-14 04:00,296.13623046875,22.986230468750023,300.05322265625,26.903222656250023,0.0,0.0010883435606956482,-0.0007857936434447765,-2.0372314453125,-0.8042449951171875,0.004462897777557373
2024-10-12,4.0,25.099999999999987,90.59999999999995,2024-10-12 04:00,297.541015625,24.391015625000023,299.9482421875,26.798242187500023,0.0,0.0013742968440055847,-0.0006502720061689615,-1.087127685546875,1.1278076171875,1.141965389251709
2024-10-05,11.0,25.799999999999997,89.8,2024-10-05 11:00,297.2620849609375,24.112084960937523,297.82177734375,24.671777343750023,0.0,0.040628582239151,-0.0007257265970110893,-1.87139892578125,-0.9628305435180664,50.480395555496216
2024-10-19,4.0,25.0,90.19999999999997,2024-10-19 04:00,296.027099609375,22.877099609375023,299.811767578125,26.661767578125023,0.0,0.0008181333541870117,-0.0005833564791828394,-0.905914306640625,1.3399810791015625,0.1249164342880249
2024-10-05,11.0,25.499999999999993,90.89999999999993,2024-10-05 11:00,295.5218505859375,22.371850585937523,295.68115234375,22.531152343750023,0.0,0.016614720225334167,-0.0006425539031624794,-1.13897705078125,0.9688100814819336,34.1077595949173
2024-10-11,11.0,25.499999999999993,92.09999999999987,2024-10-11 11:00,291.35400390625,18.204003906250023,293.189453125,20.039453125000023,0.0,0.002555936574935913,-0.0025153737515211105,1.1796112060546875,1.1100921630859375,2.5122761726379395
2024-10-20,11.0,26.0,90.89999999999993,2024-10-20 11:00,295.03662109375,21.886621093750023,299.80224609375,26.652246093750023,0.0,0.0012352019548416138,-0.0034486306831240654,-1.22137451171875,-1.1829071044921875,0.23737848096061498
2024-10-26,6.0,26.1,92.8,2024-10-26 06:00,294.078125,20.928125000000023,297.441162109375,24.291162109375023,0.0,0.0005715712904930115,-0.00042494339868426323,-0.280487060546875,-0.3654022216796875,0.1462697982788086
2024-10-27,11.0,26.1,92.39999999999985,2024-10-27 11:00,295.408447265625,22.258447265625023,299.644775390625,26.494775390625023,0.0,0.0008532106876373291,-0.0026976880617439747,-0.7076568603515625,-0.6186370849609375,0.009626150131225586
2024-10-15,4.0,25.599999999999994,91.69999999999989,2024-10-15 04:00,289.27783203125,16.127832031250023,294.157958984375,21.007958984375023,0.0,0.0008540377020835876,-0.0005332538858056068,0.0167388916015625,-0.290374755859375,0.06999075412750244
2024-10-04,6.0,25.699999999999996,92.69999999999983,2024-10-04 06:00,297.5570068359375,24.407006835937523,298.775390625,25.625390625000023,0.0,0.0028140172362327576,-0.0009263413958251476,-1.2920989990234375,0.0921783447265625,3.7626326084136963
2024-10-06,6.0,25.699999999999996,92.09999999999987,2024-10-06 06:00,293.6435546875,20.493554687500023,296.868408203125,23.718408203125023,0.0,0.005224466323852539,-0.0013444675132632256,1.2392501831054688,-0.3231353759765625,4.918307065963745
2024-10-11,11.0,25.699999999999996,92.29999999999986,2024-10-11 11:00,293.23095703125,20.080957031250023,296.2421875,23.092187500000023,0.0,0.002921856939792633,-0.0028441022150218487,0.8788299560546875,-0.2004547119140625,1.8184259533882141
